,Unnamed: 0,id_artists,name_artists_df,id_tracks_df,name_tracks_df,duration_m,genre,popularity_tracks_df,release_year,popularity_artists_df,followers,duration_ms,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2141,2141,2iUbk5KhZYZt4CRvWbwb7S,LunchMoney Lewis,7rlCeTnjn0plPZkVAcctPZ,Bills,3.41,hiphop,63,2015,63.0,84528.0,204600,0.699,0.747,-3.453,0.0964,0.274,0.0,0.486,0.683,126.001,4
2142,2142,6TIYQ3jFPwQSRmorSezPxX,Machine Gun Kelly,0Yvwo9fENGoa60k3ClwzQf,Alpha Omega,3.54,hiphop,63,2015,88.0,3370875.0,212560,0.783,0.729,-6.398,0.204,0.0884,0.0,0.237,0.233,124.103,4
2143,2143,1RyvyyTE3xzB2ZywiAwp0i,Future,05nB8pRwwbKA2fsKK1nOyE,Perkys Calling,4.11,hiphop,63,2016,91.0,10099191.0,246360,0.779,0.547,-7.869,0.51,0.0179,0.0,0.101,0.0993,156.131,4
2144,2144,3NH8t45zOTqzlZgBvZRjvB,PNL,2jBleFNl3YK8lyJc1OvxXt,Jusqu'au dernier gramme,5.88,hiphop,63,2016,76.0,3848727.0,352627,0.762,0.6,-7.585,0.0909,0.542,0.0,0.0841,0.39,115.908,4
2145,2145,2y246nnP9pQT0E6v3ZMMOO,Night Lovell,7juLZgOGJrjevenhKh0ZRE,PLEASE DON'T GO,2.09,hiphop,63,2019,75.0,882958.0,125402,0.806,0.322,-11.684,0.0973,0.428,0.0942,0.125,0.244,140.009,4
2146,2146,2MqhkhX4npxDZ62ObR5ELO,Hoobastank,6mjHiGwrRGE8LVCXVc5QDU,Out Of Control,2.7,metal,63,2003,70.0,1753395.0,162107,0.443,0.973,-4.386,0.133,0.00161,0.0,0.353,0.458,157.872,4
2147,2147,2xiIXseIJcq3nG7C8fHeBj,Three Days Grace,5eALoO9RRACvoxvLKF9zt4,Riot,3.46,metal,63,2006,78.0,4426078.0,207587,0.185,0.948,-3.892,0.147,0.0104,0.0,0.105,0.316,196.578,3
2148,2148,5eAWCfyUhZtHHtBdNk56l1,System Of A Down,4sM7v7wyRAuV6ZTO2dvnCA,Roulette,3.35,metal,63,2002,81.0,7115995.0,201200,0.474,0.477,-7.528,0.0266,0.552,0.00729,0.133,0.227,129.014,4
2149,2149,3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,1wFRkVclQWfMQQcaVLjmBE,"If I'm James Dean, You're Audrey Hepburn",3.65,metal,63,2010,68.0,1838868.0,219107,0.425,0.936,-5.52,0.0829,2.1e-05,0.0,0.926,0.417,158.046,4
2150,2150,3TOqt5oJwL9BE2NG9MEwDa,Disturbed,54cWVWqgyFukgDKQYmaKM3,Stupify,4.57,metal,63,2010,79.0,4685829.0,274000,0.597,0.939,-3.001,0.0446,0.00108,9.77e-05,0.201,0.422,98.0,4
2151,2151,2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,0ZeKQudydO2uQJpfr6gNC8,Tainted Love,3.34,metal,63,2003,74.0,3226374.0,200427,0.622,0.876,-7.779,0.0728,0.00107,1.83e-06,0.292,0.537,142.017,4
2152,2152,05fG473iIaoy82BF1aGhL8,Slipknot,6AAZigYqOch79lKcrSBOv0,Killpop,3.75,metal,63,2014,80.0,7013125.0,225067,0.306,0.926,-2.754,0.0912,0.000311,0.000644,0.0776,0.483,158.47,4
2153,2153,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,6eYUbXmncekAKMYZcsSkyD,I Stand Alone,4.1,metal,63,2003,72.0,2185460.0,246040,0.218,0.93,-4.438,0.0633,4.15e-05,0.0,0.126,0.367,166.078,4
2154,2154,5LfGQac0EIXyAN8aUwmNAQ,The Offspring,3lfmqF0ULXRHlWxBeaHo3t,Hit That,2.82,metal,63,2003,79.0,4094036.0,169413,0.704,0.809,-3.045,0.0321,0.0233,0.0,0.0596,0.962,131.952,4
2155,2155,0zfT626RwO6zN3RDYeRit5,Black Label Society,3tS1VMpxp9bLn46Cyh09el,Stillborn,3.27,metal,63,2003,61.0,1125428.0,196040,0.585,0.881,-4.719,0.0366,2.27e-05,0.000939,0.376,0.425,107.028,4
2156,2156,6wWVKhxIU2cEi0K81v7HvP,Rammstein,7ritPWOWvsthxFDxOz1OjH,ICH TU DIR WEH,5.03,metal,63,2009,80.0,5750041.0,301853,0.295,0.878,-5.034,0.0541,0.00112,0.191,0.113,0.295,165.083,3
2157,2157,49bzE5vRBRIota4qeHtQM8,Skillet,1W0YS64vF9qgMVLuN76aqg,Rise,4.35,metal,63,2013,77.0,3672637.0,260787,0.57,0.921,-3.892,0.0724,0.0127,0.0,0.818,0.381,87.938,4
2158,2158,6wWVKhxIU2cEi0K81v7HvP,Rammstein,3d3k8g4GTVx9EFIFlOZOEX,ZEIG DICH,4.26,metal,63,2019,80.0,5750041.0,255845,0.545,0.942,-4.283,0.0417,0.00108,0.0246,0.0585,0.365,165.066,4
2159,2159,3o2dn2O0FCVsWDFSh8qxgG,Sabaton,4fmr8c3rh0dUKjw14UGfaH,Great War,4.47,metal,63,2019,76.0,1282456.0,268267,0.509,0.937,-5.494,0.0512,0.000483,3.03e-05,0.298,0.416,105.026,4
2160,2160,5IDs1CK15HegSAhGEbSYXo,Billy Ocean,2D4D3hiOf5U0W6SvJoCQph,"Get Outta My Dreams, Get Into My Car",4.74,disco,63,2010,67.0,668720.0,284373,0.666,0.91,-6.457,0.0399,0.0874,8.41e-06,0.336,0.919,117.14,4
2161,2161,1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,6r7bDk4J0Okw4ezTBUQXo3,Blasphemy,4.58,metal,63,2015,82.0,3699030.0,275013,0.409,0.859,-4.098,0.0367,0.000123,0.0,0.369,0.473,154.023,4
2162,2162,6vwjIs0tbIiseJMR3pqwiL,Beartooth,2NRa4W3rH4e5GKQMN5Qwyr,Hated,3.52,metal,63,2016,67.0,505599.0,211430,0.458,0.99,-3.717,0.183,0.000285,0.000893,0.454,0.46,166.904,4
2163,2163,3N8Hy6xQnQv1F1XCiyGQqA,Sleeping With Sirens,4MjJlPgUYMQjvHOQq0uvOv,Better Off Dead,3.06,metal,63,2015,68.0,1838868.0,183782,0.239,0.969,-3.547,0.27,0.0224,9.24e-05,0.452,0.245,93.565,4
2164,2164,5BtHciL0e0zOP7prIHn3pP,Breaking Benjamin,4wh0E9OwMCxcaIKTg0Mts9,Failure,3.58,metal,63,2015,75.0,3452237.0,214853,0.462,0.89,-4.853,0.0382,2.99e-05,0.00909,0.0685,0.383,155.008,4
2165,2165,5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,5nRBTzF9dLIlNqnl0xWo9g,Wash It All Away,3.75,metal,63,2015,79.0,4749326.0,224906,0.485,0.987,-3.1,0.0738,2.08e-05,0.0,0.267,0.272,123.576,4
2166,2166,0kD8IT1CzF7js2XKM9lLLa,STARSET,0criiQKIY1hyU0lRbVhZ8L,Monster,4.27,metal,63,2017,69.0,669426.0,256320,0.386,0.86,-6.757,0.0543,0.00146,2.32e-06,0.0643,0.261,97.576,4
2167,2167,278ZYwGhdK6QTzE3MFePnP,Trivium,5yDJpu0xh0d1w13gXaE3lS,The Heart from Your Hate,4.06,metal,63,2017,67.0,1167763.0,243853,0.582,0.928,-4.659,0.0635,0.00876,5.03e-06,0.297,0.565,113.043,4
2168,2168,0CEFCo8288kQU7mJi25s6E,Hollywood Undead,2ouOVzQTzSsLa2OH1Zxhvu,Whatever It Takes,3.13,metal,63,2017,75.0,1949484.0,187654,0.686,0.862,-3.426,0.034,0.00207,1.12e-05,0.148,0.472,87.48,4
2169,2169,0L5fC7Ogm2YwgqVCRcF1bT,Volbeat,79M3Eq1q61lkeQJ1OCVEdZ,The Devil's Bleeding Crown,3.98,metal,63,2016,74.0,1799765.0,238653,0.32,0.909,-4.612,0.0412,1.62e-05,0.139,0.0443,0.21,109.649,3
2170,2170,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,1Si7crvw1M6Kgz9XiAtMiJ,When Legends Rise,2.88,metal,63,2018,72.0,2185460.0,172826,0.44,0.916,-4.222,0.266,0.000236,1.94e-05,0.0897,0.401,124.099,4
2171,2171,5t28BP42x2axFnqOOMg3CM,Five Finger Death Punch,05QquCUFrpkKTHz5Sy09nc,Wash It All Away,3.76,metal,63,2015,79.0,4749326.0,225706,0.486,0.984,-3.619,0.0717,2.26e-05,0.0,0.28,0.277,123.64,4
2172,2172,1caBfBEapzw8z2Qz9q0OaQ,Asking Alexandria,5MuWGLrqeqYEcpqWMq5M1w,I Won't Give In,3.83,metal,63,2016,71.0,1627641.0,229600,0.428,0.914,-3.017,0.0762,0.00594,0.0,0.309,0.494,74.989,4
2173,2173,5nGIFgo0shDenQYSE0Sn7c,Evanescence,5YaLFRpqpUzgLLDcukNn0H,Lithium,3.74,metal,63,2006,76.0,3025719.0,224107,0.483,0.631,-3.826,0.0356,0.214,0.0,0.0974,0.212,117.988,4
2174,2174,5P5FTygHyx2G57oszR3Wot,Daughtry,4AU7z13HYmPMetlWbq1mys,Waiting for Superman,4.45,metal,63,2013,69.0,1595544.0,266960,0.555,0.682,-5.711,0.0269,0.0029,0.0,0.0662,0.383,105.987,4
2175,2175,4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,1fTNpl2mxqHVlLqRNbyDhR,"I'm Made of Wax, Larry, What Are You Made Of?",3.01,metal,63,2009,76.0,1864654.0,180840,0.241,0.97,-4.246,0.104,7.35e-05,0.0,0.904,0.621,159.93,4
2176,2176,05fG473iIaoy82BF1aGhL8,Slipknot,4l3Vmsw0KO8HJqFtnbqaqu,Left Behind,4.02,metal,63,2001,80.0,7013125.0,241467,0.229,0.994,-3.431,0.22,7.03e-05,0.00548,0.318,0.115,156.623,4
2177,2177,0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,7HKRWMTErKh56EIBeFcmdf,Seize the Day,5.57,metal,63,2005,78.0,4606565.0,334067,0.393,0.802,-4.499,0.0367,0.0168,0.0,0.193,0.338,140.101,4
2178,2178,0CEFCo8288kQU7mJi25s6E,Hollywood Undead,5a3rLTbh7L7lBj5cflW3sf,Comin' In Hot,3.72,metal,63,2011,75.0,1949484.0,223333,0.708,0.749,-5.64,0.0897,0.0146,0.0,0.0913,0.382,96.016,4
2179,2179,64mPnRMMeudAet0E62ypkx,Primus,4kiVGEOrzWmEUCxXU21rtN,John The Fisherman,3.61,metal,63,2006,64.0,772388.0,216733,0.604,0.948,-3.093,0.0595,0.000816,0.00714,0.0446,0.861,115.132,4
2180,2180,2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,2TAQ9YGehOKWDqDak5DuXc,Plush,5.17,metal,63,2003,71.0,2436643.0,310400,0.417,0.913,-6.049,0.0441,0.00248,1.09e-06,0.166,0.439,144.591,4
2181,2181,2RTUTCvo6onsAnheUk3aL9,3 Doors Down,2Zi27tBhXnDQTz3porgaiw,Here Without You - Acoustic Version,3.87,metal,63,2005,74.0,3178374.0,232013,0.551,0.574,-6.265,0.0263,0.0203,0.0,0.186,0.308,143.734,4
2182,2182,58lV9VcRSjABbAbfWS6skp,Bon Jovi,06Zz2l7cVTCTgCNDe1bnEF,Have A Nice Day,3.82,metal,63,2005,81.0,9171614.0,229107,0.5,0.899,-4.066,0.0736,4.84e-05,0.000198,0.0794,0.566,130.06,4
2183,2183,6wWVKhxIU2cEi0K81v7HvP,Rammstein,4aFC7Mes7CW5vHcb8ZApAx,OHNE DICH,4.52,metal,63,2004,80.0,5750041.0,271173,0.424,0.59,-5.531,0.0294,0.00389,0.000432,0.114,0.204,136.033,4
2184,2184,6wWVKhxIU2cEi0K81v7HvP,Rammstein,7eeDeUM9E7b0vkDfRz20Zt,KEINE LUST,3.72,metal,63,2004,80.0,5750041.0,222933,0.534,0.892,-4.877,0.0537,0.000256,0.0137,0.232,0.28,137.941,4
2185,2185,0CEFCo8288kQU7mJi25s6E,Hollywood Undead,79CATxWpb9uezVeOIazKgs,Lion,3.92,metal,63,2012,75.0,1949484.0,234933,0.478,0.898,-5.603,0.106,0.00193,0.0,0.0703,0.536,168.953,4
2186,2186,37394IP6uhnjIpsawpMu4l,Killswitch Engage,2nUy0ifVE7UwtOK4rugFsP,The End of Heartache,4.97,metal,63,2004,68.0,1390871.0,298107,0.469,0.976,-3.569,0.111,0.000287,0.217,0.0636,0.222,124.001,4
2187,2187,6KO6G41BBLTDNYOLefWTMU,P.O.D.,1X4Ntw6Lbaa1ACgilCqMpr,Alive - Chris Lord-Alge Mix,3.42,metal,63,2001,66.0,1446278.0,205027,0.421,0.95,-3.985,0.0768,1.21e-05,0.000214,0.314,0.553,80.912,4
2188,2188,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,3eMYc6FK9XvyauIaxcJtRS,Drown,4.51,metal,63,2001,75.0,3264309.0,270400,0.432,0.415,-9.755,0.0357,0.00849,0.927,0.107,0.189,144.0,4
2189,2189,6O7MpKrY91vlCd4Osi6XKs,Black Veil Brides,2RxqHa7EgbKHEjYav48eXX,In The End,3.8,metal,63,2012,66.0,1500344.0,228280,0.442,0.939,-4.18,0.094,0.000181,0.00568,0.0857,0.266,140.02,4
2190,2190,05fG473iIaoy82BF1aGhL8,Slipknot,3OYZWMm5m2DEwq2Tc1ukTh,The Heretic Anthem,4.23,metal,63,2001,80.0,7013125.0,254000,0.451,0.993,-4.143,0.185,0.000562,0.00479,0.152,0.14,100.827,4
2191,2191,6wWVKhxIU2cEi0K81v7HvP,Rammstein,52XYwQKlXp7scE7KrBBCID,Links 2 3 4,3.61,metal,63,2001,80.0,5750041.0,216733,0.624,0.904,-4.774,0.0479,0.00112,0.0231,0.604,0.649,130.153,4
2192,2192,5eAWCfyUhZtHHtBdNk56l1,System Of A Down,6VzV6RI7641o57TuqfGRpj,Psycho,3.76,metal,63,2001,81.0,7115995.0,225893,0.467,0.67,-4.063,0.0663,0.00162,0.0001,0.195,0.457,146.223,4
2193,2193,3GzWhE2xadJiW8MqRKIVSK,Underoath,47IWLfIKOKhFnz1FUEUIkE,A Boy Brushed Red Living In Black And White,4.47,metal,63,2004,60.0,456205.0,268000,0.419,0.932,-3.604,0.106,0.00171,0.0,0.137,0.445,169.881,4
2194,2194,7CHilrn81OdYjkh4uSVnYM,Velvet Revolver,2amzrvbxYiq8AxGntIiw5V,Fall to Pieces,4.52,metal,63,2004,60.0,1054031.0,271240,0.464,0.887,-4.65,0.0499,0.000429,0.333,0.126,0.23,132.759,4
2195,2195,0CEFCo8288kQU7mJi25s6E,Hollywood Undead,7J8D1BVioYBaKFUnDAHTak,Another Way Out,2.79,metal,63,2012,75.0,1949484.0,167667,0.563,0.946,-5.72,0.0548,0.000108,0.00512,0.118,0.652,149.966,4
2196,2196,6wWVKhxIU2cEi0K81v7HvP,Rammstein,50LmbBKCBeDRKYvpR7ApjG,ROSENROT,3.91,metal,63,2005,80.0,5750041.0,234707,0.591,0.629,-5.584,0.0273,0.00144,0.431,0.0705,0.183,114.072,4
2197,2197,1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,0ShUX5LYFHltP8T7PxRhRm,Sleepwalking,3.83,metal,63,2013,82.0,3699030.0,230091,0.399,0.963,-3.28,0.122,0.000244,5.16e-06,0.279,0.294,148.892,4
2198,2198,05fG473iIaoy82BF1aGhL8,Slipknot,1g8lVIsEkDaGD1nKw6fwUb,(sic),3.33,metal,63,2009,80.0,7013125.0,199881,0.38,0.994,-4.638,0.124,0.000536,0.00128,0.0956,0.267,96.325,4
2199,2199,1caBfBEapzw8z2Qz9q0OaQ,Asking Alexandria,17C4oPQ3sTpF11pi9yvGcs,Not The American Average,4.65,metal,63,2009,71.0,1627641.0,279227,0.236,0.892,-4.106,0.188,0.0305,0.0,0.278,0.0685,184.981,4
2200,2200,49bzE5vRBRIota4qeHtQM8,Skillet,5XQNN3cHwYRzPv08CHuQNZ,Monster,2.97,metal,63,2009,77.0,3672637.0,178013,0.64,0.957,-2.336,0.0741,0.0431,0.0,0.0789,0.692,134.992,4
2201,2201,5KDIH2gF0VpelTqyQS7udb,Staind,50Re2bLgXqG9qN7v2QHNTm,Outside,4.89,metal,63,2001,68.0,1775284.0,293133,0.515,0.594,-4.708,0.0262,0.00844,0.00658,0.0752,0.218,146.564,4
2202,2202,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,3KsatAMRt1a7iryhWt5I8U,Wheels,4.64,metal,63,2009,81.0,8658789.0,278213,0.426,0.792,-4.709,0.0374,0.000495,5.1e-06,0.142,0.557,161.994,4
2203,2203,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,4CWhc9FaMMfBTt4ANjfbOf,No More Sorrow,3.7,metal,63,2007,87.0,18611017.0,221720,0.571,0.934,-4.22,0.0531,0.00316,6.21e-06,0.197,0.409,132.594,4
2204,2204,4DWX7u8BV0vZIQSpJQQDWU,Alter Bridge,7kxfWvj6u9oWQ5C36kMtGb,Watch Over You,4.32,metal,63,2007,65.0,833929.0,259133,0.276,0.658,-5.418,0.0329,0.0836,0.000553,0.161,0.16,172.326,4
2205,2205,0BEI7i5sgUuivcfwXLzFmM,Serj Tankian,16pmJwwNFVCqdXWPZtwZzh,Empty Walls,3.83,metal,63,2007,62.0,732445.0,230027,0.464,0.963,-3.568,0.0484,0.00161,0.0,0.196,0.528,160.071,4
2206,2206,0qT79UgT5tY4yudH9VfsdT,Sum 41,1OTvWduKQV0MQd2gnGM9He,With Me,4.86,metal,63,2007,74.0,3035408.0,291360,0.167,0.851,-4.039,0.0421,0.0127,0.0,0.172,0.11,175.426,3
2207,2207,0nmQIMXWTXfhgOBdNzhGOs,Avenged Sevenfold,2NImo2MajNai4CLk35wMut,This Means War,6.15,metal,63,2013,78.0,4606565.0,369293,0.614,0.914,-5.59,0.0324,0.000554,1.16e-05,0.0371,0.439,90.0,4
2208,2208,6gZq1Q6bdOxsUPUG1TaFbF,Godsmack,36QG29bbGuJkxNgzY6o9Mu,Love-Hate-Sex-Pain,5.26,metal,63,2010,72.0,2185460.0,315453,0.215,0.911,-4.715,0.0394,6.07e-05,3.47e-06,0.183,0.47,183.535,4
2209,2209,5S6hjAxgxjsLylsTtMIimO,Saliva,48ncRBVLgiu8MY7O70VVw5,Ladies And Gentlemen,3.62,metal,63,2007,65.0,666980.0,217240,0.459,0.908,-4.937,0.046,0.000101,0.202,0.145,0.495,80.093,4
2210,2210,05fG473iIaoy82BF1aGhL8,Slipknot,2vPZ4Lklyu75zBR3SgbFNI,Snuff,4.6,metal,63,2008,80.0,7013125.0,276147,0.544,0.69,-5.723,0.0425,0.012,0.0095,0.0615,0.219,123.962,4
2211,2211,1Ffb6ejR6Fe5IamqA5oRUF,Bring Me The Horizon,68osIGtVjM7QWVe6pazLHj,Shadow Moses,4.06,metal,63,2013,82.0,3699030.0,243320,0.456,0.985,-2.949,0.207,0.000235,0.00368,0.103,0.183,143.006,4
2212,2212,0L5fC7Ogm2YwgqVCRcF1bT,Volbeat,5mNbJIYaKkphf5WqwhXhva,A Warrior's Call,4.38,metal,63,2010,74.0,1799765.0,263080,0.374,0.903,-4.49,0.0825,0.00075,5.85e-06,0.244,0.429,109.118,3
2213,2213,6XyY86QOPPrYVGvF9ch6wz,Linkin Park,5JHNg1hxZFT7TDEphhM4wj,Waiting for the End,3.86,metal,63,2010,87.0,18611017.0,231680,0.487,0.961,-4.139,0.132,0.0415,1.15e-06,0.553,0.323,170.005,4
2214,2214,0tMFcqLXhtm1Gep20iuIR3,SXTN,5peJfpkLPMilv44VqUa2AS,Bongzimmer,4.78,hiphop,63,2017,64.0,655999.0,286827,0.722,0.824,-3.108,0.0441,0.134,0.0,0.257,0.504,128.007,4
2215,2215,7uWyXPJ04ihdQdYGGw3xVV,Guzior,2ViEgPwGDB2hoeSRe2eDSk,TRAPSTAR,3.47,hiphop,63,2020,67.0,253413.0,208333,0.457,0.581,-6.147,0.0455,0.702,2.75e-06,0.186,0.239,144.301,4
2216,2216,4Q3xLVaD2uBZGVxmCYuSkt,Kabe,2658WKNG8PF6T8dXgQKvAY,Nad ranem,3.51,hiphop,63,2020,65.0,94634.0,210357,0.474,0.682,-7.378,0.326,0.48,0.0,0.49,0.299,168.117,4
2217,2217,0X2BH1fck6amBIoJhDVmmJ,Ellie Goulding,1ip2IGDWMrUmlaepEbWlL8,"Love Me Like You Do - From ""Fifty Shades Of Grey""",4.17,pop,63,2015,83.0,9339948.0,250267,0.258,0.659,-5.903,0.0596,0.253,0.0,0.111,0.272,189.558,4
2218,2218,5fEQLwq1BWWQNR8GzhOIvi,Eric Chou,46fURCnWErjFdNM2yBJ2c8,永不失聯的愛,4.33,pop,63,2017,69.0,743566.0,259600,0.289,0.43,-6.818,0.0332,0.624,0.0,0.101,0.531,169.511,4
2219,2219,4ScCswdRlyA23odg9thgIO,Jess Glynne,1i1rNVtxbE7rdFfpHuNq2j,Hold My Hand,3.79,pop,63,2015,79.0,2480037.0,227344,0.642,0.823,-5.717,0.0289,0.00159,0.0,0.0776,0.431,122.977,4
2220,2220,4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,5wU6jk9kxYzFGUpeE6T2Q5,Crystals,4.06,pop,63,2015,73.0,3143531.0,243520,0.581,0.747,-7.207,0.0303,0.00202,0.000449,0.109,0.325,132.195,4
2221,2221,7bXgB6jMjp9ATFy66eO08Z,Chris Brown,6dlpABcXrQKRU9G00i6Zba,Back To Sleep,3.35,pop,63,2015,90.0,13493933.0,201253,0.647,0.646,-5.483,0.243,0.0424,0.0,0.0888,0.721,92.981,4
2222,2222,4UK2Lzi6fBfUi9rpDt6cik,ヨルシカ,6z1TvLTR0oOsWSJfDrERmj,言って。,4.04,pop,63,2017,72.0,1166512.0,242182,0.608,0.749,-4.605,0.0536,0.00745,0.000297,0.0366,0.821,180.014,4
2223,2223,2CvaqAMMsX576VBehaJ0Wx,Wanna One,3NkkcnnKrNHv4AiGaPdD76,Energetic,3.16,pop,63,2017,58.0,1647872.0,189356,0.714,0.886,-3.076,0.0461,0.058,0.0,0.112,0.752,125.046,4
2224,2224,5Pb27ujIyYb33zBqVysBkj,RÜFÜS DU SOL,4ADsYu1V5CpFLXNve7iK4Z,You Were Right,3.99,pop,63,2016,71.0,751634.0,239418,0.708,0.793,-5.426,0.0341,0.0138,0.00227,0.118,0.735,122.014,4
2225,2225,1btWGBz4Uu1HozTwb2Lm8A,Hippo Campus,6CES1554HcWMIVroJfmmBm,Way It Goes,4.09,pop,63,2017,68.0,447881.0,245456,0.542,0.906,-4.213,0.0491,0.021,0.00043,0.377,0.515,120.014,4
2226,2226,1Hsdzj7Dlq2I7tHP7501T4,Niall Horan,27vTihlWXiz9f9lJM3XGVU,Slow Hands,3.14,pop,63,2017,82.0,7110203.0,188174,0.735,0.423,-6.652,0.0459,0.011,0.0,0.0553,0.851,85.899,4
2227,2227,74XFHRwlV6OrjEM0A2NCMF,Paramore,6t44iU80A0h8WQ7vc4OoRj,Fake Happy,3.93,pop,63,2017,81.0,5921571.0,235707,0.734,0.626,-5.685,0.0458,0.076,6.54e-06,0.168,0.44,98.559,4
2228,2228,04gDigrS5kc9YWfZHwBETP,Maroon 5,494OU6M7NOf4ICYb4zWCf5,Sugar,3.92,pop,63,2015,91.0,30291109.0,235493,0.748,0.788,-7.055,0.0334,0.0591,0.0,0.0863,0.884,120.076,4
2229,2229,5cIc3SBFuBLVxJz58W2tU9,Oh Wonder,2QgNcjwEn0vGmTommfszQd,Lose It,3.83,pop,63,2015,73.0,983352.0,229935,0.52,0.329,-9.337,0.0381,0.725,1.31e-05,0.333,0.171,87.857,4
2230,2230,00FQb4jTyendYWaN8pK0wa,Lana Del Rey,7lSdUlVf8k6kxklKkskb1m,Heroin,5.92,pop,63,2017,89.0,12750166.0,355184,0.352,0.41,-8.796,0.0388,0.556,0.0113,0.114,0.0952,118.721,4
2231,2231,1fYdgyGBrMIEML5cuo5FpZ,Natasha Mosley,2XcXeVg89HLC4n4GO1hai6,Love Me Later,3.62,pop,63,2015,62.0,49170.0,217151,0.617,0.456,-5.201,0.0466,0.457,0.0,0.0913,0.134,120.079,4
2232,2232,5fS7aONqrIhiw6YzgKVOsd,Judika,29gdEEyeHC9ypmvQkohY4N,Jikalau Kau Cinta,4.05,pop,63,2017,67.0,2234079.0,242942,0.442,0.446,-6.054,0.0281,0.575,1.8e-05,0.0964,0.245,133.784,4
2233,2233,5fEQLwq1BWWQNR8GzhOIvi,Eric Chou,6kabSi7XCHHGThNme6J2tL,如果雨之後,4.69,pop,63,2017,69.0,743566.0,281200,0.315,0.534,-5.931,0.0332,0.525,0.0,0.171,0.445,136.725,4
2234,2234,355SqtHY4qKt2wIXrWku0c,CLOVES,4gVZhkcsZcwQ4mU1gEeXEO,Don't Forget About Me,4.48,pop,63,2015,53.0,86717.0,268854,0.494,0.243,-9.083,0.0316,0.822,0.00225,0.147,0.0722,126.063,4
2235,2235,1QAJqy2dA3ihHBFIHRphZj,Cigarettes After Sex,1lusH0zFDRV1ThaFYsUgfi,Affection,5.18,pop,63,2015,77.0,2242182.0,311000,0.403,0.417,-11.252,0.0257,0.5,0.889,0.105,0.251,89.966,4
2236,2236,4Kxlr1PRlDKEB0ekOCyHgX,BIGBANG,2vzn8usBcuNL93DnTjEK0z,LOSER,3.66,pop,63,2016,70.0,4342889.0,219371,0.639,0.692,-4.127,0.107,0.338,0.0,0.356,0.488,89.846,4
2237,2237,0tC995Rfn9k2l7nqgCZsV7,Prateek Kuhad,08kTa3SL9sV6Iy8KLKtGql,Kasoor,3.29,pop,63,2020,64.0,403399.0,197549,0.558,0.497,-7.175,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,4
2238,2238,5dXlc7MnpaTeUIsHLVe3n4,Coez,7MMJa7cjMadOSR6CFWvB1x,La musica non c'è,3.71,pop,63,2017,69.0,1674796.0,222787,0.747,0.498,-6.674,0.0353,0.381,0.0,0.712,0.53,135.919,4
2239,2239,7cYEt1pqMgXJdq00hAwVpT,Chase Atlantic,1Ey7PyLGNxvJNvzrxPMLMV,Falling,3.72,pop,63,2016,78.0,928656.0,223240,0.544,0.796,-5.283,0.0356,0.000805,8.62e-06,0.126,0.7,98.977,4
2240,2240,6le80R1opKnTlP4o3KvA2k,Uru,2AVbKUuvvzbPK6NIZZZvcY,あなたがいることで,5.27,pop,63,2020,64.0,309067.0,316453,0.511,0.502,-4.953,0.0355,0.683,0.0,0.107,0.254,146.604,4
2241,2241,6Qm9stX6XO1a4c7BXQDDgc,Fruit Bats,3HdcqQpq7zb5GbEKBDY34p,Humbug Mountain Song,3.07,pop,63,2016,62.0,118701.0,184347,0.593,0.926,-5.361,0.0319,0.0355,0.0582,0.311,0.945,100.011,4
2242,2242,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,3707IBa4HnS3zDDoWfeUBl,I Warned Myself,2.66,pop,63,2019,82.0,12846333.0,159783,0.488,0.311,-11.467,0.297,0.562,0.000548,0.161,0.579,184.112,4
2243,2243,2AfmfGFbe0A0WsTYm0SDTx,(G)I-DLE,7gr57cYekMWriyJYbT7oZ4,HANN (Alone),3.43,pop,63,2018,76.0,2456936.0,205820,0.709,0.718,-3.315,0.0312,0.059,0.0,0.167,0.24,104.971,4
2244,2244,32QmJ5obSke8YKDbQvVPUx,Eito,2iOvMtA1u9s95NF6mJDOuT,香水,4.21,pop,63,2019,60.0,235101.0,252594,0.848,0.352,-6.838,0.041,0.824,0.0,0.0906,0.776,121.833,4
2245,2245,4GNC7GD6oZMSxPGyXy4MNB,Lewis Capaldi,5HU2B0yEnvg5EUB8FWeoda,Maybe,3.5,pop,63,2019,86.0,7544862.0,210116,0.681,0.636,-5.485,0.0409,0.65,0.0,0.258,0.341,96.966,4
